league,season,team,age,Playing Time_born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG
ITA-Serie A,2324,Salernitana,1008,0,598,418,37582,417.5,32,25,57,30,2,2,91,3,30.6,29.0,22.3,51.3,499,1119,1108,2.27,1.56,3.83,2.16,3.73,2.77,2.19,4.92,2.67,4.83
ITA-Serie A,2324,Sassuolo,738,0,595,418,37522,417.0,42,28,70,35,7,8,71,4,40.8,34.6,26.3,60.5,636,1301,1292,2.05,1.6700000000000002,3.7,1.6700000000000002,3.33,2.37,2.04,4.44,2.05,4.12
ITA-Serie A,2324,Torino,741,0,578,418,37532,417.0,35,29,64,33,2,2,75,2,38.300000000000004,36.7,30.099999999999998,67.4,710,1333,1309,5.1899999999999995,1.21,6.4,5.109999999999999,6.32,2.74,2.93,5.68,2.67,5.61
ITA-Serie A,2324,Udinese,782,0,588,418,37516,416.9,36,23,59,33,3,4,93,5,40.4,37.3,28.2,65.6,602,1022,1012,2.57,1.19,3.75,2.44,3.62,2.68,1.76,4.42,2.5,4.23
ITA-Serie A,2425,Atalanta,820,0,603,418,37610,418.2,76,54,130,71,5,7,67,1,66.8,61.2,47.2,108.5,897,1824,1808,5.13,2.86,8.01,4.94,7.82,6.44,2.66,9.04,6.220000000000001,8.83
ITA-Serie A,2425,Bologna,751,0,603,418,37481,416.2,56,43,99,50,6,7,61,4,50.0,44.4,35.4,79.8,639,1468,1457,4.35,2.81,7.13,4.03,6.82,3.9899999999999998,4.14,8.07,3.6999999999999997,7.79
ITA-Serie A,2425,Cagliari,731,0,600,418,37533,416.6,38,31,69,35,3,3,68,3,43.7,41.4,32.0,73.5,506,1150,1140,2.38,1.68,4.0600000000000005,2.22,3.9000000000000004,3.33,2.0500000000000003,5.38,3.2,5.26
ITA-Serie A,2425,Como,1000,0,605,418,37428,415.9,44,39,83,44,0,2,87,7,46.2,44.6,36.8,81.3,658,1377,1371,3.71,3.13,6.82,3.71,6.82,4.35,3.14,7.5,4.29,7.44
ITA-Serie A,2425,Empoli,838,0,587,418,37473,416.5,31,21,52,29,2,3,68,5,33.1,30.8,23.0,53.699999999999996,428,1013,1004,2.13,1.7,3.8200000000000003,2.05,3.74,4.19,1.3800000000000001,5.57,4.1,5.48
ITA-Serie A,2425,Fiorentina,850,0,595,418,37612,417.8,58,39,97,52,6,8,82,3,50.2,43.9,35.6,79.1,620,1240,1226,3.31,2.16,5.48,3.0,5.17,3.25,3.4,6.6899999999999995,2.93,6.37
ITA-Serie A,2425,Genoa,928,0,588,418,37551,417.4,35,27,62,35,0,2,71,1,37.2,35.5,27.1,62.7,470,980,967,3.52,3.33,6.83,3.52,6.83,3.77,2.62,6.38,3.65,6.25
ITA-Serie A,2425,Hellas Verona,774,0,598,418,37413,415.5,31,20,51,29,2,2,97,9,34.5,32.9,25.1,58.3,449,1011,998,2.97,1.3800000000000001,4.33,2.85,4.21,3.2,1.68,4.88,3.12,4.78
ITA-Serie A,2425,Inter,720,0,606,418,37619,418.0,76,57,133,68,8,9,56,1,68.5,61.5,48.8,110.30000000000001,694,1730,1717,4.47,3.36,7.78,3.86,7.16,4.09,3.04,7.13,3.59,6.62
ITA-Serie A,2425,Juventus,685,0,582,418,37541,417.4,56,40,96,50,6,6,67,3,51.6,46.9,36.1,83.0,810,1561,1548,3.0700000000000003,2.42,5.52,2.7600000000000002,5.2,3.02,2.77,5.8100000000000005,2.77,5.5600000000000005
ITA-Serie A,2425,Lazio,705,0,592,418,37459,416.1,60,43,103,54,6,7,93,7,58.400000000000006,53.3,39.0,91.9,774,1588,1580,3.54,2.86,6.39,3.2199999999999998,6.09,4.26,2.7600000000000002,6.99,3.99,6.73
ITA-Serie A,2425,Lecce,766,0,586,418,37372,415.3,27,21,48,24,3,4,61,7,35.2,32.0,24.5,56.8,519,1071,1062,1.21,1.17,2.38,0.97,2.14,2.92,2.31,5.24,2.71,5.03
ITA-Serie A,2425,Milan,856,0,584,418,37416,415.7,59,43,102,55,4,8,70,6,65.1,58.7,47.2,105.9,915,1589,1572,3.73,2.13,5.84,3.54,5.66,4.96,3.46,8.46,4.58,8.08
ITA-Serie A,2425,Monza,930,0,590,418,37544,417.0,27,18,45,24,3,3,90,3,30.5,28.2,21.0,49.2,533,1096,1081,1.8900000000000001,1.46,3.35,1.45,2.91,2.68,1.85,4.52,2.33,4.17
ITA-Serie A,2425,Napoli,727,0,576,418,37620,418.1,56,42,98,52,4,5,46,0,53.5,49.6,39.5,89.2,739,1546,1530,3.0,1.9600000000000002,4.97,2.84,4.79,4.12,3.83,7.93,3.96,7.77
ITA-Serie A,2425,Parma,767,0,603,418,37394,415.3,43,31,74,37,6,7,78,6,44.3,38.9,29.5,68.6,578,1059,1049,3.82,2.46,6.31,3.52,5.99,4.87,2.37,7.2700000000000005,4.59,6.99
ITA-Serie A,2425,Roma,716,0,589,418,37594,417.7,55,35,90,47,8,8,66,1,54.3,47.9,35.6,83.6,691,1501,1488,3.0500000000000003,3.15,6.18,2.6,5.73,3.3800000000000003,2.3000000000000003,5.69,3.0300000000000002,5.33
ITA-Serie A,2425,Torino,771,0,597,418,37486,416.3,36,21,57,34,2,4,80,3,35.5,32.3,22.4,54.9,529,1113,1103,2.55,0.97,3.5100000000000002,2.47,3.43,3.0500000000000003,1.6600000000000001,4.7,2.9,4.56
ITA-Serie A,2425,Udinese,776,0,599,418,37392,415.5,41,28,69,39,2,4,88,5,39.4,36.1,27.5,63.7,566,1160,1140,2.49,1.9100000000000001,4.39,2.4,4.3,2.46,2.15,4.59,2.31,4.44
ITA-Serie A,2425,Venezia,892,0,605,418,37601,417.7,31,16,47,27,4,5,75,2,36.699999999999996,32.7,22.4,55.4,507,1066,1057,2.04,0.96,3.0,1.75,2.71,2.96,1.69,4.66,2.69,4.390000000000001
